internalTaxonId,researchNeededCode,researchNeededName
68002549,1.5,Threats
68002549,1.4,"Harvest, use & livelihoods"
68002549,1.3,Life history & ecology
68501379,1.6,Actions
68501379,1.5,Threats
68501379,1.4,"Harvest, use & livelihoods"
68501379,1.3,Life history & ecology
69222183,1.6,Actions
69222183,1.5,Threats
69222183,1.4,"Harvest, use & livelihoods"
70102180,1.6,Actions
70102180,1.5,Threats
70102180,1.4,"Harvest, use & livelihoods"
70102180,1.3,Life history & ecology
70102701,1.6,Actions
70102701,1.5,Threats
70102701,1.4,"Harvest, use & livelihoods"
70102701,1.3,Life history & ecology
44392996,1.2,"Population size, distribution & trends"
44392996,3.1,Population trends
44392996,3.4,Habitat trends
88700681,1.2,"Population size, distribution & trends"
88700681,3.4,Habitat trends
44392560,1.5,Threats
44392560,1.3,Life history & ecology
44392560,1.2,"Population size, distribution & trends"
44392560,1.1,Taxonomy
44392560,3.1,Population trends
44393254,1.5,Threats
44393254,1.3,Life history & ecology
44393254,1.2,"Population size, distribution & trends"
44393254,3.4,Habitat trends
44393254,3.1,Population trends
184523,1.2,"Population size, distribution & trends"
184656,1.3,Life history & ecology
184656,1.5,Threats
184656,1.6,Actions
184656,1.2,"Population size, distribution & trends"
18538355,1.6,Actions
18538355,1.5,Threats
18538355,1.3,Life history & ecology
18538355,1.2,"Population size, distribution & trends"
62010,1.1,Taxonomy
62010,1.2,"Population size, distribution & trends"
62010,3.1,Population trends
62010,1.3,Life history & ecology
62010,1.5,Threats
48153899,1.2,"Population size, distribution & trends"
48153936,1.5,Threats
48153936,1.2,"Population size, distribution & trends"
48153901,1.2,"Population size, distribution & trends"
48154035,1.2,"Population size, distribution & trends"
48154035,1.5,Threats
19389,3.2,Harvest level trends
19389,3.1,Population trends
63923393,1.5,Threats
63923393,1.3,Life history & ecology
63923393,1.2,"Population size, distribution & trends"
63923393,3.1,Population trends
63923393,3.4,Habitat trends
63923393,1.1,Taxonomy
65611978,1.6,Actions
65611978,1.5,Threats
65611978,1.4,"Harvest, use & livelihoods"
66178311,1.2,"Population size, distribution & trends"
66178311,1.5,Threats
66178311,3.1,Population trends
67370081,2.1,Species Action/Recovery Plan
67370081,1.6,Actions
67370081,1.5,Threats
67370081,1.3,Life history & ecology
67370081,1.2,"Population size, distribution & trends"
67370081,3.4,Habitat trends
67370081,3.1,Population trends
67370081,2.2,Area-based Management Plan
43989,1.5,Threats
43989,1.3,Life history & ecology
43989,1.2,"Population size, distribution & trends"
43989,3.1,Population trends
43989,2.2,Area-based Management Plan
43989,2.3,Harvest & Trade Management Plan
43989,3.4,Habitat trends
43989,1.6,Actions
43989,2.1,Species Action/Recovery Plan
68002675,1.6,Actions
68002675,1.5,Threats
68002675,1.4,"Harvest, use & livelihoods"
68002675,1.3,Life history & ecology
68002453,1.6,Actions
68002453,1.5,Threats
68002453,1.4,"Harvest, use & livelihoods"
68002453,1.3,Life history & ecology
68002453,3.2,Harvest level trends
68002382,1.6,Actions
68002382,1.4,"Harvest, use & livelihoods"
69222282,1.5,Threats
69222282,1.4,"Harvest, use & livelihoods"
70102398,1.6,Actions
70102398,1.5,Threats
70102398,1.4,"Harvest, use & livelihoods"
70102398,1.3,Life history & ecology
39567,1.2,"Population size, distribution & trends"
39567,3.1,Population trends
39567,3.4,Habitat trends
39567,1.5,Threats
108650703,1.6,Actions
108650703,1.5,Threats
108650703,1.3,Life history & ecology
108650703,1.2,"Population size, distribution & trends"
108650703,1.1,Taxonomy
108662438,1.6,Actions
108662438,1.5,Threats
108662438,1.3,Life history & ecology
108662438,1.2,"Population size, distribution & trends"
138279,1.2,"Population size, distribution & trends"
162961,1.3,Life history & ecology
162961,1.2,"Population size, distribution & trends"
162961,1.5,Threats
163263,1.3,Life history & ecology
163263,1.1,Taxonomy
163263,1.2,"Population size, distribution & trends"
200686,1.2,"Population size, distribution & trends"
158533,3.1,Population trends
158533,1.3,Life history & ecology
158533,1.5,Threats
158533,1.2,"Population size, distribution & trends"
160012,1.5,Threats
160012,1.2,"Population size, distribution & trends"
166759,1.3,Life history & ecology
166759,1.5,Threats
166759,1.6,Actions
166759,1.2,"Population size, distribution & trends"
166759,1.3,Life history & ecology
166759,1.5,Threats
166759,1.6,Actions
166759,1.2,"Population size, distribution & trends"
168017,3.1,Population trends
168017,1.3,Life history & ecology
168017,1.5,Threats
181829,3.1,Population trends
181829,3.1,Population trends
181829,1.3,Life history & ecology
181829,1.5,Threats
181829,1.2,"Population size, distribution & trends"
182641,3.1,Population trends
184229,1.3,Life history & ecology
184229,1.3,Life history & ecology
184515,3.1,Population trends
184515,1.3,Life history & ecology
184515,1.5,Threats
184515,1.1,Taxonomy
184515,1.2,"Population size, distribution & trends"
60056,3.1,Population trends
60056,1.2,"Population size, distribution & trends"
60056,3.1,Population trends
60056,1.2,"Population size, distribution & trends"
60056,3.1,Population trends
60056,1.6,Actions
60056,1.2,"Population size, distribution & trends"
60056,3.1,Population trends
60056,1.2,"Population size, distribution & trends"
60071,1.2,"Population size, distribution & trends"
60071,3.1,Population trends
60071,1.6,Actions
60071,3.1,Population trends
60071,1.3,Life history & ecology
60071,1.5,Threats
60071,1.1,Taxonomy
60071,1.2,"Population size, distribution & trends"
48153961,1.2,"Population size, distribution & trends"
48153863,1.2,"Population size, distribution & trends"
48154043,1.2,"Population size, distribution & trends"
6243,1.1,Taxonomy
6243,3.2,Harvest level trends
6243,3.1,Population trends
30560,1.6,Actions
30560,1.3,Life history & ecology
30560,4.0,Other
68002690,1.5,Threats
68002690,1.4,"Harvest, use & livelihoods"
69222018,1.6,Actions
69222018,1.5,Threats
69222018,1.4,"Harvest, use & livelihoods"
69222018,1.3,Life history & ecology
69222082,1.5,Threats
69222082,1.4,"Harvest, use & livelihoods"
70102706,1.6,Actions
70102706,1.5,Threats
70102706,1.4,"Harvest, use & livelihoods"
70102140,1.5,Threats
70102140,1.4,"Harvest, use & livelihoods"
56852595,1.4,"Harvest, use & livelihoods"
56852595,1.3,Life history & ecology
56852595,1.2,"Population size, distribution & trends"
56852595,3.4,Habitat trends
56852595,3.3,Trade trends
56852595,3.2,Harvest level trends
56852595,3.1,Population trends
179712,2.1,Species Action/Recovery Plan
179712,1.5,Threats
179712,1.2,"Population size, distribution & trends"
179712,3.4,Habitat trends
179712,3.1,Population trends
179712,2.2,Area-based Management Plan
202736,1.2,"Population size, distribution & trends"
202736,3.1,Population trends
159944,1.5,Threats
159944,1.2,"Population size, distribution & trends"
46715,1.3,Life history & ecology
46715,1.5,Threats
44393434,3.1,Population trends
44393434,1.5,Threats
48154071,1.5,Threats
48154071,1.2,"Population size, distribution & trends"
48153957,1.5,Threats
48153957,1.2,"Population size, distribution & trends"
11045,3.2,Harvest level trends
11045,3.1,Population trends
11045,2.3,Harvest & Trade Management Plan
70102794,1.6,Actions
70102794,1.5,Threats
70102794,1.4,"Harvest, use & livelihoods"
70102794,1.3,Life history & ecology
70102521,3.1,Population trends
70102521,1.6,Actions
70102521,1.5,Threats
70102521,1.4,"Harvest, use & livelihoods"
70102521,4.0,Other
80582424,1.2,"Population size, distribution & trends"
80582424,1.1,Taxonomy
80582424,1.3,Life history & ecology
87585347,1.5,Threats
87585347,1.3,Life history & ecology
87585347,1.2,"Population size, distribution & trends"
87585347,3.4,Habitat trends
87585347,3.1,Population trends
88087801,1.5,Threats
88087801,1.3,Life history & ecology
88087801,1.2,"Population size, distribution & trends"
88087801,1.1,Taxonomy
88087801,3.1,Population trends
170270,3.1,Population trends
170270,1.3,Life history & ecology
170270,1.1,Taxonomy
170270,1.2,"Population size, distribution & trends"
45436,1.2,"Population size, distribution & trends"
181587,1.3,Life history & ecology
181587,1.5,Threats
181587,1.1,Taxonomy
181587,1.2,"Population size, distribution & trends"
182132,3.1,Population trends
182132,1.3,Life history & ecology
182132,1.2,"Population size, distribution & trends"
185642,3.1,Population trends
48154064,1.2,"Population size, distribution & trends"
817,3.2,Harvest level trends
817,3.1,Population trends
11040,1.4,"Harvest, use & livelihoods"
11040,3.3,Trade trends
11040,3.2,Harvest level trends
11040,3.1,Population trends
63924770,1.5,Threats
63924770,1.3,Life history & ecology
63924770,1.2,"Population size, distribution & trends"
63924770,3.4,Habitat trends
63924770,3.1,Population trends
63925152,1.5,Threats
63925152,1.4,"Harvest, use & livelihoods"
63925152,1.3,Life history & ecology
63925152,1.2,"Population size, distribution & trends"
63925152,3.4,Habitat trends
63925152,3.2,Harvest level trends
63925152,3.1,Population trends
64594016,1.5,Threats
64594016,1.4,"Harvest, use & livelihoods"
65611972,1.6,Actions
65611972,1.5,Threats
65611972,1.4,"Harvest, use & livelihoods"
67378509,2.1,Species Action/Recovery Plan
67378509,1.6,Actions
67378509,1.5,Threats
67378509,1.3,Life history & ecology
67378509,3.4,Habitat trends
67378509,3.1,Population trends
67378509,2.2,Area-based Management Plan
68501359,1.6,Actions
68501359,1.5,Threats
68501359,1.4,"Harvest, use & livelihoods"
68501359,1.3,Life history & ecology
69221927,1.4,"Harvest, use & livelihoods"
69291998,1.5,Threats
69291998,1.4,"Harvest, use & livelihoods"
70102149,1.6,Actions
70102149,1.5,Threats
70102149,1.4,"Harvest, use & livelihoods"
70102149,1.3,Life history & ecology
87584736,2.1,Species Action/Recovery Plan
87584736,1.5,Threats
87584736,1.3,Life history & ecology
87584736,1.2,"Population size, distribution & trends"
87584736,1.1,Taxonomy
87584736,3.4,Habitat trends
87584736,3.1,Population trends
158504,1.5,Threats
158504,1.3,Life history & ecology
158504,1.2,"Population size, distribution & trends"
158504,3.4,Habitat trends
158504,3.1,Population trends
63923179,1.5,Threats
63923179,1.3,Life history & ecology
63923179,1.2,"Population size, distribution & trends"
63923179,3.4,Habitat trends
63923179,3.1,Population trends
103900325,1.5,Threats
103900325,1.3,Life history & ecology
103900325,1.2,"Population size, distribution & trends"
108656984,1.6,Actions
108656984,1.5,Threats
108656984,1.3,Life history & ecology
108656984,1.2,"Population size, distribution & trends"
137281,1.5,Threats
137281,1.3,Life history & ecology
137281,1.2,"Population size, distribution & trends"
200685,1.2,"Population size, distribution & trends"
155719,1.2,"Population size, distribution & trends"
44301,1.3,Life history & ecology
44301,1.5,Threats
44301,1.6,Actions
44301,1.1,Taxonomy
44301,1.2,"Population size, distribution & trends"
19891683,3.1,Population trends
19891683,1.6,Actions
19891683,1.5,Threats
19891683,1.3,Life history & ecology
19891683,1.2,"Population size, distribution & trends"
19891683,1.1,Taxonomy
21344089,1.6,Actions
21344089,1.5,Threats
21344089,1.3,Life history & ecology
21344089,1.2,"Population size, distribution & trends"
47348055,1.5,Threats
48154033,1.2,"Population size, distribution & trends"
48153983,1.2,"Population size, distribution & trends"
48153923,1.2,"Population size, distribution & trends"
48153904,1.2,"Population size, distribution & trends"
64594011,1.5,Threats
64594011,1.4,"Harvest, use & livelihoods"
65523554,1.6,Actions
65523554,1.5,Threats
65523554,1.4,"Harvest, use & livelihoods"
65611938,1.6,Actions
65611938,1.5,Threats
65611938,1.4,"Harvest, use & livelihoods"
65611927,1.6,Actions
65611927,1.5,Threats
65611927,1.4,"Harvest, use & livelihoods"
69221951,1.5,Threats
69221951,1.4,"Harvest, use & livelihoods"
70102580,1.6,Actions
70102580,1.5,Threats
70102580,1.4,"Harvest, use & livelihoods"
70102580,1.3,Life history & ecology
70102178,1.6,Actions
70102178,1.5,Threats
70102178,1.4,"Harvest, use & livelihoods"
202799,1.6,Actions
202799,1.5,Threats
202799,1.3,Life history & ecology
202799,1.2,"Population size, distribution & trends"
202799,1.1,Taxonomy
108664605,1.6,Actions
108664605,1.5,Threats
108664605,1.3,Life history & ecology
108664605,1.2,"Population size, distribution & trends"
168748,1.2,"Population size, distribution & trends"
202733,1.2,"Population size, distribution & trends"
202735,1.2,"Population size, distribution & trends"
202735,3.1,Population trends
202735,3.4,Habitat trends
202770,1.3,Life history & ecology
202770,1.2,"Population size, distribution & trends"
202770,1.1,Taxonomy
202770,1.5,Threats
202778,1.5,Threats
202778,1.3,Life history & ecology
202778,1.2,"Population size, distribution & trends"
39734,1.3,Life history & ecology
39734,1.2,"Population size, distribution & trends"
39734,1.5,Threats
45416,1.2,"Population size, distribution & trends"
48154014,1.2,"Population size, distribution & trends"
48154014,1.5,Threats
15484,1.5,Threats
15484,1.2,"Population size, distribution & trends"
15484,1.1,Taxonomy
15484,3.1,Population trends
64594097,1.6,Actions
64594097,1.5,Threats
64594097,1.4,"Harvest, use & livelihoods"
200674,3.1,Population trends
65611902,1.6,Actions
65611902,1.5,Threats
65611902,1.4,"Harvest, use & livelihoods"
68002537,1.6,Actions
68002537,1.5,Threats
70102278,1.6,Actions
70102278,1.4,"Harvest, use & livelihoods"
70102728,1.6,Actions
70102728,1.4,"Harvest, use & livelihoods"
96235936,1.2,"Population size, distribution & trends"
96235936,1.1,Taxonomy
39995,1.5,Threats
39995,1.3,Life history & ecology
39995,1.2,"Population size, distribution & trends"
39995,3.1,Population trends
173426,1.3,Life history & ecology
173426,1.2,"Population size, distribution & trends"
202762,1.3,Life history & ecology
202762,1.2,"Population size, distribution & trends"
34777,1.3,Life history & ecology
34777,1.2,"Population size, distribution & trends"
34777,1.5,Threats
181684,3.1,Population trends
181684,1.2,"Population size, distribution & trends"
182457,3.1,Population trends
182457,1.6,Actions
182457,2.2,Area-based Management Plan
182457,1.2,"Population size, distribution & trends"
184582,3.1,Population trends
184582,1.3,Life history & ecology
184582,1.5,Threats
184582,1.6,Actions
184582,1.1,Taxonomy
184582,1.2,"Population size, distribution & trends"
18290408,1.6,Actions
18290408,1.5,Threats
18290408,1.3,Life history & ecology
18290408,1.2,"Population size, distribution & trends"
18290408,3.4,Habitat trends
18290408,3.1,Population trends
18290408,2.2,Area-based Management Plan
18289730,1.6,Actions
18289730,1.5,Threats
18289730,1.3,Life history & ecology
18289730,1.2,"Population size, distribution & trends"
18289730,1.1,Taxonomy
48153940,1.2,"Population size, distribution & trends"
48153965,1.5,Threats
48153965,1.2,"Population size, distribution & trends"
48154083,1.5,Threats
